NU_ANO;NO_MUNICIPIO_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;NO_MUNICIPIO_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;;0;32052103;2;1;1;1;1;1;1;504;507;511;516;489.5;418.1;516.8;420.4;0;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;506;507;511;517;549.9;561.9;566.2;681.1;0;120;120;120;100;120;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;4;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;504;507;511;516;475;507.6;565.2;440.6;1;120;120;120;140;140;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;505;508;512;518;507.4;552.3;534.1;534.5;1;140;120;120;160;120;660
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;505;507;511;518;427.7;458.1;491.2;415;1;100;120;120;120;80;540
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32053860;2;2;1;0;1;1;0;;510;513;;;406.8;495.1;;1;120;120;120;120;0;480
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;504;507;511;516;450.4;525.3;548.9;450.8;1;120;120;120;100;120;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;3;1;0;32052316;2;1;1;1;1;1;1;505;507;511;518;509.9;459.2;454.9;399.2;1;120;120;120;100;0;460
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;504;510;513;516;496.1;329.8;497.1;561.8;0;100;120;120;80;100;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;506;510;513;517;536.3;617.2;539.6;603.7;1;140;120;120;100;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;507;511;515;557.3;562;597.9;453.4;0;120;120;120;140;160;660
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;510;513;517;539.4;587.7;585.8;535.9;0;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;507;511;516;415.7;464.5;471.4;402.2;1;100;120;120;140;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;504;507;511;516;408.9;543.5;505.5;537.2;1;100;120;120;100;100;540
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;0;1;1;0;;510;513;;;528.2;513.9;;1;120;120;120;100;80;540
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;505;508;512;518;445.5;494.8;503.6;390.6;0;140;120;120;100;100;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;505;509;514;518;395.6;450.8;495;379.8;1;120;120;120;120;100;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;504;509;514;516;568.7;507;467.1;561;1;120;120;120;120;140;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;507;511;516;471.5;515.4;525;429.6;0;100;120;120;120;140;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;509;514;516;339.9;352.5;446.5;529.7;1;120;120;120;120;80;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052499;2;1;1;1;1;1;1;506;510;513;517;381.4;435.8;482.8;590.9;1;140;120;120;120;80;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;506;510;513;517;366.3;391.9;447.5;463.9;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32053860;2;2;1;1;1;1;1;506;507;511;517;470.3;580;532.8;471.7;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;503;507;511;515;412.5;502.5;522.6;484.3;0;120;120;120;120;100;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;503;509;514;515;448.9;473;487.1;438.5;0;120;120;120;140;80;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;510;513;516;515;504.7;511;463.5;1;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;505;508;512;518;471.9;528.2;523.4;464.6;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;504;507;511;516;468.6;456.9;499.1;460.3;1;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;504;510;513;516;476.7;562.3;596.5;586.9;0;120;120;120;120;160;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;504;507;511;516;441.8;534.8;540;492.7;1;140;120;120;120;100;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;503;508;512;515;382.9;481.9;535.7;546.1;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;504;507;511;516;494.9;480.9;454;501.2;0;120;120;120;160;120;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;505;508;512;518;562.6;469.8;533.5;541.2;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;;0;32052235;2;1;1;1;1;1;1;506;508;512;517;437.1;427.1;408.3;463.1;1;120;120;120;100;60;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;506;510;513;517;448.8;544.4;537.3;522.4;0;120;120;120;80;100;540
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;505;510;513;518;512.3;462.1;561.8;617.7;0;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;0;1;1;0;;510;513;;;547.2;557.2;;1;120;120;120;120;140;620
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;505;508;512;518;450.2;460.5;458.3;496.1;1;100;120;120;120;100;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;509;514;517;590;598.8;584.3;621.1;1;180;120;120;120;120;660
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;503;509;514;515;434.8;384.2;538.7;424.9;0;140;120;120;120;140;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;505;508;512;518;358.8;421.2;423;476.2;0;120;120;120;100;140;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;509;514;516;472;622.8;539.9;525.8;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;506;509;514;517;464.6;461.2;521.2;521.8;1;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;508;512;515;511.9;462.4;492.5;374;1;120;120;120;120;20;500
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;510;513;517;479;480.5;487.3;457.8;1;120;120;120;100;100;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;507;511;517;522.4;530.9;521.3;481.5;1;120;120;120;140;0;500
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;506;509;514;517;487.8;465.7;558.4;548.7;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;505;508;512;518;425.4;470.6;527.9;488.2;1;120;120;120;120;80;560
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;509;514;516;373.1;462.2;505.6;479.7;0;120;120;120;120;140;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;505;510;513;518;438.5;594.2;562.5;524.6;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;508;512;515;499.5;540.6;494.5;514.4;1;120;120;120;140;80;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;510;513;517;353.2;457.9;540.2;599.5;0;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;504;508;512;516;481.1;486.2;492.9;563;1;100;120;120;100;80;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;503;509;514;515;433.6;535.8;525.9;570.9;1;120;120;120;120;140;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052405;2;1;1;1;1;1;1;504;507;511;516;463.3;480.1;442.5;403.8;1;120;120;120;140;100;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;4;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;505;510;513;518;397.5;510.7;495.1;508.8;1;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;507;511;517;415.7;488.3;503.3;473.9;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32053860;2;2;1;1;1;1;1;506;508;512;517;584.2;505.9;562.2;477.1;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;503;510;513;515;498.2;507.6;519.8;516.2;1;140;120;120;120;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052405;2;1;1;1;1;1;1;504;510;513;516;416.4;592.5;509.3;403.6;1;100;120;120;120;60;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;509;514;516;386.4;516.9;515.4;509.5;1;140;120;120;100;80;560
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052731;2;1;1;0;1;1;0;;508;512;;;506.6;524.2;;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;505;507;511;518;403;408.2;372.3;401.2;1;100;120;120;120;20;480
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;507;511;515;385.1;422.4;430.1;495.4;0;120;120;120;100;80;540
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;503;509;514;515;447.2;350.6;483.5;426.3;0;120;120;120;100;100;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;504;507;511;516;382.8;453;531.8;522.2;1;120;120;120;100;140;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052731;2;1;1;1;1;1;1;504;509;514;516;390.2;387.5;462.6;424.2;1;140;120;120;100;60;540
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;507;511;515;574.3;566.8;558.3;531.4;1;140;120;120;100;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052405;2;1;1;1;1;1;1;505;507;511;518;494.4;545.5;555.9;495;1;100;120;120;140;140;620
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;504;509;514;516;439.1;538.9;471;468.7;1;120;120;120;120;40;520
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052731;2;1;1;1;1;1;1;504;507;511;516;443.7;466.5;511.3;472.7;0;120;120;120;120;100;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;506;507;511;517;536;485.7;495.3;401.1;0;120;120;120;120;60;540
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;504;508;512;516;527;573.4;544.4;519.6;0;120;120;120;100;140;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;504;507;511;516;489.3;596.3;560.3;411.1;0;120;120;120;120;100;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052847;2;1;1;1;1;1;1;505;508;512;518;445.8;526.6;469.2;483.2;0;120;120;120;140;180;680
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;505;508;512;518;480.4;472.9;462.5;490.2;0;120;120;120;120;0;480
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;506;508;512;517;521.4;520.2;500.4;623.9;1;140;120;120;140;120;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;503;510;513;515;424.1;479.1;363.1;465.2;1;120;120;120;140;140;640
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;506;510;513;517;414.9;424.3;525.2;534.5;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;506;510;513;517;452.7;525.6;520.8;503.7;0;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;506;509;514;517;548.7;567.9;559.8;674.5;0;140;120;120;180;160;720
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32051328;2;1;1;1;1;1;1;505;507;511;518;555.9;476.3;503;594;0;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052405;2;1;1;1;1;1;1;503;509;514;515;487.9;441.4;493.8;445.6;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;505;508;512;518;484.8;501;503;619.8;1;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32054092;2;1;1;1;1;1;1;505;508;512;518;523.9;557.9;551.7;486.4;0;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;504;510;513;516;434.2;445;464.1;473;1;100;120;120;80;120;540
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;506;507;511;517;464.8;523.4;524.2;508.3;1;120;120;120;120;0;480
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;506;510;513;517;481.6;486.5;501;535.9;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;510;513;516;392.3;521.2;509.5;399;1;100;120;120;100;80;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;505;507;511;518;405.9;588.3;519;552;0;100;120;120;100;20;460
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;504;507;511;516;477.3;534.3;546;522.9;1;100;120;120;120;120;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;505;510;513;518;411.9;546.2;511.8;480;1;120;120;120;120;100;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052405;2;1;1;1;1;1;1;503;509;514;515;493.5;504;554.2;572;0;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;504;507;511;516;409.4;423.7;433.2;473;1;120;120;120;100;0;460
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052731;2;1;1;1;1;1;1;504;509;514;516;541.7;480.7;538.8;488.1;0;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;4;1;Cachoeiro de Itapemirim;ES;2;0;2;;0;32052316;2;1;1;1;1;1;1;506;507;511;517;517.6;541.5;512.4;607;0;120;120;120;100;120;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;503;509;514;515;529.2;517.1;551.6;617.8;1;140;120;120;120;80;580
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052189;2;1;1;1;1;1;1;506;510;513;517;410.7;456.9;413.7;496.2;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;509;514;515;420.9;380.5;357.2;453;0;100;120;120;120;60;520
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;505;510;513;518;497.3;522.2;548.6;532.4;0;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;504;510;513;516;476.7;493.2;551.7;498.9;0;120;120;120;140;140;640
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052316;2;1;1;1;1;1;1;503;507;511;515;488.8;541.8;562.2;632.9;0;160;120;120;120;80;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;503;510;513;515;461.1;478.9;470.8;523.9;0;100;120;120;140;160;640
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;0;1;1;0;;510;513;;;384.1;508.6;;1;120;120;120;160;140;660
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;505;510;513;518;517.9;472.2;483.7;449;1;120;120;120;160;160;680
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;1;1;1;1;503;508;512;515;563.1;355.4;459.4;561.5;1;120;120;120;120;80;560
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052618;2;1;1;1;1;1;1;506;510;513;517;433.5;450.2;502.6;524.5;1;80;120;120;120;160;600
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32053860;2;2;1;1;1;1;1;504;509;514;516;571.8;581.3;571;746;1;140;120;120;100;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;2;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;506;510;513;517;370.2;514.1;431.3;465.1;1;140;120;120;120;80;580
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052103;2;1;1;0;1;1;0;;507;511;;;485.9;502.4;;1;120;120;120;120;80;560
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;506;508;512;517;436.4;489.8;483.1;364.3;1;100;120;120;120;100;560
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052545;2;1;1;1;1;1;1;505;508;512;518;390.7;511.8;480.8;542.5;0;120;120;120;140;120;620
2019;Cachoeiro de Itapemirim;ES;18;M;Solteiro;1;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052529;2;1;1;1;1;1;1;505;508;512;518;500.3;355.7;437.3;469;1;120;120;120;120;120;600
2019;Cachoeiro de Itapemirim;ES;18;F;Solteiro;3;1;Cachoeiro de Itapemirim;ES;2;0;2;1;0;32052499;2;1;1;1;1;1;1;506;510;513;517;501.6;563.2;576;626.8;0;120;120;120;120;100;580
